Products,keyfigure,Days,Value,ProdType
CRB019240K02DC,fresh_inventory,2,0,Fresh
CRB019240K02DC,fresh_inventory,3,110,Fresh
CRB019240K02DC,fresh_inventory,4,315,Fresh
BBRSF3540K02DC,fresh_inventory,0,0,Fresh
BBRSF3540K02DC,fresh_inventory,1,0,Fresh
BBRSF3540K02DC,fresh_inventory,2,0,Fresh
BBRSF3540K02DC,fresh_inventory,3,5230,Fresh
BBRSF3540K02DC,fresh_inventory,4,10460,Fresh
BBRSF0000K02DC,fresh_inventory,0,0,Fresh
BBRSF0000K02DC,fresh_inventory,1,208,Fresh
BBRSF0000K02DC,fresh_inventory,2,228,Fresh
BBRSF0000K02DC,fresh_inventory,3,5345,Fresh
BBRSF0000K02DC,fresh_inventory,4,10462,Fresh
BCH019220K02DC,fresh_inventory,0,0,Fresh
BCH019220K02DC,fresh_inventory,1,0,Fresh
BCH019220K02DC,fresh_inventory,2,0,Fresh
BCH019220K02DC,fresh_inventory,3,0,Fresh
BCH019220K02DC,fresh_inventory,4,0,Fresh
CRB019240K06DC,fresh_inventory,0,0,Fresh
CRB019240K06DC,fresh_inventory,1,0,Fresh
CRB019240K06DC,fresh_inventory,2,0,Fresh
CRB019240K06DC,fresh_inventory,3,556,Fresh
CRB019240K06DC,fresh_inventory,4,862,Fresh
BFL0F0000K02DC,fresh_inventory,0,0,Fresh
BFL0F0000K02DC,fresh_inventory,1,34,Fresh
BFL0F0000K02DC,fresh_inventory,2,0,Fresh
BFL0F0000K02DC,fresh_inventory,3,419,Fresh
BFL0F0000K02DC,fresh_inventory,4,837,Fresh
CCHICU000K06DC,fresh_inventory,0,0,Fresh
CCHICU000K06DC,fresh_inventory,1,0,Fresh
CCHICU000K06DC,fresh_inventory,2,0,Fresh
CCHICU000K06DC,fresh_inventory,3,123,Fresh
CCHICU000K06DC,fresh_inventory,4,2,Fresh
BLGSF0000K02DC,fresh_inventory,0,0,Fresh
BLGSF0000K02DC,fresh_inventory,1,10,Fresh
BLGSF0000K02DC,fresh_inventory,2,11,Fresh
BLGSF0000K02DC,fresh_inventory,3,6,Fresh
BLGSF0000K02DC,fresh_inventory,4,1,Fresh
BTH005565K06DC,fresh_inventory,0,0,Fresh
BTH005565K06DC,fresh_inventory,1,0,Fresh
BTH005565K06DC,fresh_inventory,2,0,Fresh
BTH005565K06DC,fresh_inventory,3,0,Fresh
BTH005565K06DC,fresh_inventory,4,0,Fresh
BTHSMF02CK02DC,fresh_inventory,0,0,Fresh
BTHSMF02CK02DC,fresh_inventory,1,0,Fresh
BTHSMF02CK02DC,fresh_inventory,2,0,Fresh
BTHSMF02CK02DC,fresh_inventory,3,0,Fresh
BTHSMF02CK02DC,fresh_inventory,4,0,Fresh
C3JW09120K04DC,fresh_inventory,0,0,Fresh
C3JW09120K04DC,fresh_inventory,1,0,Fresh
C3JW09120K04DC,fresh_inventory,2,0,Fresh
C3JW09120K04DC,fresh_inventory,3,406,Fresh
C3JW09120K04DC,fresh_inventory,4,726,Fresh
BTHSMF0FFK04DC,fresh_inventory,0,0,Fresh
BTHSMF0FFK04DC,fresh_inventory,1,190,Fresh
BTHSMF0FFK04DC,fresh_inventory,2,119,Fresh
BTHSMF0FFK04DC,fresh_inventory,3,60,Fresh
BTHSMF0FFK04DC,fresh_inventory,4,0,Fresh
BBRS1823FK02DC,fresh_inventory,0,0,Fresh
BBRS1823FK02DC,fresh_inventory,1,0,Fresh
BBRS1823FK02DC,fresh_inventory,2,0,Fresh
BBRS1823FK02DC,fresh_inventory,3,0,Fresh
BBRS1823FK02DC,fresh_inventory,4,0,Fresh
C3JW09130K02DC,fresh_inventory,0,0,Fresh
C3JW09130K02DC,fresh_inventory,1,0,Fresh
C3JW09130K02DC,fresh_inventory,2,0,Fresh
C3JW09130K02DC,fresh_inventory,3,43,Fresh
C3JW09130K02DC,fresh_inventory,4,0,Fresh
BFL003540K02DC,fresh_inventory,0,0,Fresh
BFL003540K02DC,fresh_inventory,1,0,Fresh
BFL003540K02DC,fresh_inventory,2,0,Fresh
BFL003540K02DC,fresh_inventory,3,0,Fresh
BFL003540K02DC,fresh_inventory,4,0,Fresh
C3JW00BRUK02DC,fresh_inventory,0,0,Fresh
C3JW00BRUK02DC,fresh_inventory,1,0,Fresh
C3JW00BRUK02DC,fresh_inventory,2,0,Fresh
C3JW00BRUK02DC,fresh_inventory,3,341,Fresh
C3JW00BRUK02DC,fresh_inventory,4,597,Fresh
CTH016210K02DC,fresh_inventory,0,0,Fresh
CTH016210K02DC,fresh_inventory,1,0,Fresh
CTH016210K02DC,fresh_inventory,2,0,Fresh
CTH016210K02DC,fresh_inventory,3,0,Fresh
CTH016210K02DC,fresh_inventory,4,0,Fresh
CDS010140K02DC,fresh_inventory,0,0,Fresh
CDS010140K02DC,fresh_inventory,1,0,Fresh
CDS010140K02DC,fresh_inventory,2,0,Fresh
CDS010140K02DC,fresh_inventory,3,123,Fresh
CDS010140K02DC,fresh_inventory,4,166,Fresh
CDS008110K02DC,fresh_inventory,0,0,Fresh
CDS008110K02DC,fresh_inventory,1,109,Fresh
CDS008110K02DC,fresh_inventory,2,0,Fresh
CDS008110K02DC,fresh_inventory,3,14,Fresh
CDS008110K02DC,fresh_inventory,4,0,Fresh
CDS01014VP06DC,fresh_inventory,0,0,Fresh
CDS01014VP06DC,fresh_inventory,1,0,Fresh
CDS01014VP06DC,fresh_inventory,2,0,Fresh
CDS01014VP06DC,fresh_inventory,3,863,Fresh
CDS01014VP06DC,fresh_inventory,4,1646,Fresh
CCHICU000K02DC,fresh_inventory,0,0,Fresh
CCHICU000K02DC,fresh_inventory,1,0,Fresh
CCHICU000K02DC,fresh_inventory,2,18,Fresh
CCHICU000K02DC,fresh_inventory,3,302,Fresh
CCHICU000K02DC,fresh_inventory,4,584,Fresh
PDMTMF000150DC,fresh_inventory,0,0,Fresh
PDMTMF000150DC,fresh_inventory,1,0,Fresh
PDMTMF000150DC,fresh_inventory,2,0,Fresh
PDMTMF000150DC,fresh_inventory,3,0,Fresh
PDMTMF000150DC,fresh_inventory,4,0,Fresh
CTH013160K02DC,fresh_inventory,0,0,Fresh
CTH013160K02DC,fresh_inventory,1,63,Fresh
CTH013160K02DC,fresh_inventory,2,0,Fresh
CTH013160K02DC,fresh_inventory,3,154,Fresh
CTH013160K02DC,fresh_inventory,4,0,Fresh
C3JW07100K02DC,fresh_inventory,0,0,Fresh
C3JW07100K02DC,fresh_inventory,1,0,Fresh
C3JW07100K02DC,fresh_inventory,2,0,Fresh
C3JW07100K02DC,fresh_inventory,3,0,Fresh
C3JW07100K02DC,fresh_inventory,4,0,Fresh
BBRS07595P24DC,fresh_inventory,0,0,Fresh
BBRS07595P24DC,fresh_inventory,1,0,Fresh
BBRS07595P24DC,fresh_inventory,2,0,Fresh
BBRS07595P24DC,fresh_inventory,3,5230,Fresh
BBRS07595P24DC,fresh_inventory,4,10460,Fresh
BTHSF0000K02DC,fresh_inventory,0,0,Fresh
BTHSF0000K02DC,fresh_inventory,1,4,Fresh
BTHSF0000K02DC,fresh_inventory,2,4,Fresh
BTHSF0000K02DC,fresh_inventory,3,146,Fresh
BTHSF0000K02DC,fresh_inventory,4,285,Fresh
CTH015180P12DC,fresh_inventory,0,0,Fresh
CTH015180P12DC,fresh_inventory,1,0,Fresh
CTH015180P12DC,fresh_inventory,2,0,Fresh
CTH015180P12DC,fresh_inventory,3,711,Fresh
CTH015180P12DC,fresh_inventory,4,1306,Fresh
BBRS1821FK02DC,fresh_inventory,0,0,Fresh
BBRS1821FK02DC,fresh_inventory,1,0,Fresh
BBRS1821FK02DC,fresh_inventory,2,0,Fresh
BBRS1821FK02DC,fresh_inventory,3,0,Fresh
BBRS1821FK02DC,fresh_inventory,4,0,Fresh
C9PCGCH00P18DC,fresh_inventory,0,0,Fresh
C9PCGCH00P18DC,fresh_inventory,1,0,Fresh
C9PCGCH00P18DC,fresh_inventory,2,0,Fresh
C9PCGCH00P18DC,fresh_inventory,3,1930,Fresh
C9PCGCH00P18DC,fresh_inventory,4,2239,Fresh
CTH01621VP04DC,fresh_inventory,0,0,Fresh
CTH01621VP04DC,fresh_inventory,1,0,Fresh
CTH01621VP04DC,fresh_inventory,2,0,Fresh
CTH01621VP04DC,fresh_inventory,3,1114,Fresh
CTH01621VP04DC,fresh_inventory,4,2112,Fresh
C4PC00000P08DC,fresh_inventory,0,0,Fresh
C4PC00000P08DC,fresh_inventory,1,1,Fresh
C4PC00000P08DC,fresh_inventory,2,679,Fresh
C4PC00000P08DC,fresh_inventory,3,340,Fresh
C4PC00000P08DC,fresh_inventory,4,1,Fresh
C9PC00000P18DC,fresh_inventory,0,0,Fresh
C9PC00000P18DC,fresh_inventory,1,0,Fresh
C9PC00000P18DC,fresh_inventory,2,0,Fresh
C9PC00000P18DC,fresh_inventory,3,3683,Fresh
C9PC00000P18DC,fresh_inventory,4,5745,Fresh
BTHSMF000K04DC,fresh_inventory,0,0,Fresh
BTHSMF000K04DC,fresh_inventory,1,261,Fresh
BTHSMF000K04DC,fresh_inventory,2,261,Fresh
BTHSMF000K04DC,fresh_inventory,3,133,Fresh
BTHSMF000K04DC,fresh_inventory,4,12,Fresh
CBRSH2332P10DC,fresh_inventory,0,0,Fresh
CBRSH2332P10DC,fresh_inventory,1,3397,Fresh
CBRSH2332P10DC,fresh_inventory,2,4757,Fresh
CBRSH2332P10DC,fresh_inventory,3,1928,Fresh
CBRSH2332P10DC,fresh_inventory,4,1,Fresh
BTH009100K06DC,fresh_inventory,0,0,Fresh
BTH009100K06DC,fresh_inventory,1,0,Fresh
BTH009100K06DC,fresh_inventory,2,0,Fresh
BTH009100K06DC,fresh_inventory,3,0,Fresh
BTH009100K06DC,fresh_inventory,4,0,Fresh
CTH016190K02DC,fresh_inventory,0,0,Fresh
CTH016190K02DC,fresh_inventory,1,0,Fresh
CTH016190K02DC,fresh_inventory,2,0,Fresh
CTH016190K02DC,fresh_inventory,3,900,Fresh
CTH016190K02DC,fresh_inventory,4,1684,Fresh
BTH0F0000K02DC,fresh_inventory,0,0,Fresh
BTH0F0000K02DC,fresh_inventory,1,0,Fresh
BTH0F0000K02DC,fresh_inventory,2,0,Fresh
BTH0F0000K02DC,fresh_inventory,3,247,Fresh
BTH0F0000K02DC,fresh_inventory,4,489,Fresh
BLG018230K02DC,fresh_inventory,0,0,Fresh
BLG018230K02DC,fresh_inventory,1,0,Fresh
BLG018230K02DC,fresh_inventory,2,0,Fresh
BLG018230K02DC,fresh_inventory,3,0,Fresh
BLG018230K02DC,fresh_inventory,4,0,Fresh
BBRS16180K05DC,fresh_inventory,0,0,Fresh
BBRS16180K05DC,fresh_inventory,1,0,Fresh
BBRS16180K05DC,fresh_inventory,2,0,Fresh
BBRS16180K05DC,fresh_inventory,3,0,Fresh
BBRS16180K05DC,fresh_inventory,4,0,Fresh
PMJWF0000K02DC,fresh_inventory,0,0,Fresh
PMJWF0000K02DC,fresh_inventory,1,9,Fresh
PMJWF0000K02DC,fresh_inventory,2,10,Fresh
PMJWF0000K02DC,fresh_inventory,3,7,Fresh
PMJWF0000K02DC,fresh_inventory,4,4,Fresh
CDS010140P20DC,fresh_inventory,0,0,Fresh
CDS010140P20DC,fresh_inventory,1,46,Fresh
CDS010140P20DC,fresh_inventory,2,47,Fresh
CDS010140P20DC,fresh_inventory,3,888,Fresh
CDS010140P20DC,fresh_inventory,4,1649,Fresh
P3JW08100K02DC,fresh_inventory,0,0,Fresh
P3JW08100K02DC,fresh_inventory,1,0,Fresh
P3JW08100K02DC,fresh_inventory,2,0,Fresh
P3JW08100K02DC,fresh_inventory,3,0,Fresh
P3JW08100K02DC,fresh_inventory,4,0,Fresh
BTH007585K04DC,fresh_inventory,0,0,Fresh
BTH007585K04DC,fresh_inventory,1,0,Fresh
BTH007585K04DC,fresh_inventory,2,0,Fresh
BTH007585K04DC,fresh_inventory,3,0,Fresh
BTH007585K04DC,fresh_inventory,4,0,Fresh
BBRS2325FK06DC,fresh_inventory,0,0,Fresh
BBRS2325FK06DC,fresh_inventory,1,0,Fresh
BBRS2325FK06DC,fresh_inventory,2,0,Fresh
BBRS2325FK06DC,fresh_inventory,3,0,Fresh
BBRS2325FK06DC,fresh_inventory,4,0,Fresh
CDS0J0000K02DF,frozen_inventory,0,0,Frozen
CDS0J0000K02DF,frozen_inventory,1,113,Frozen
CDS0J0000K02DF,frozen_inventory,2,226,Frozen
CDS0J0000K02DF,frozen_inventory,3,221,Frozen
CDS0J0000K02DF,frozen_inventory,4,215,Frozen
P3JW00BRUK02DF,frozen_inventory,0,0,Frozen
P3JW00BRUK02DF,frozen_inventory,1,70,Frozen
P3JW00BRUK02DF,frozen_inventory,2,46,Frozen
P3JW00BRUK02DF,frozen_inventory,3,23,Frozen
P3JW00BRUK02DF,frozen_inventory,4,0,Frozen
CKE0F0000K02DF,frozen_inventory,0,0,Frozen
CKE0F0000K02DF,frozen_inventory,1,140,Frozen
CKE0F0000K02DF,frozen_inventory,2,0,Frozen
CKE0F0000K02DF,frozen_inventory,3,0,Frozen
CKE0F0000K02DF,frozen_inventory,4,0,Frozen
BTHS07595P24DF,frozen_inventory,0,0,Frozen
BTHS07595P24DF,frozen_inventory,1,1293,Frozen
BTHS07595P24DF,frozen_inventory,2,862,Frozen
BTHS07595P24DF,frozen_inventory,3,431,Frozen
BTHS07595P24DF,frozen_inventory,4,0,Frozen
PDMT04050K02DF,frozen_inventory,0,0,Frozen
PDMT04050K02DF,frozen_inventory,1,57,Frozen
PDMT04050K02DF,frozen_inventory,2,115,Frozen
PDMT04050K02DF,frozen_inventory,3,0,Frozen
PDMT04050K02DF,frozen_inventory,4,0,Frozen
BTH0CU020K02DF,frozen_inventory,0,0,Frozen
BTH0CU020K02DF,frozen_inventory,1,210,Frozen
BTH0CU020K02DF,frozen_inventory,2,422,Frozen
BTH0CU020K02DF,frozen_inventory,3,385,Frozen
BTH0CU020K02DF,frozen_inventory,4,349,Frozen
P3JW07090K02DF,frozen_inventory,0,0,Frozen
P3JW07090K02DF,frozen_inventory,1,190,Frozen
P3JW07090K02DF,frozen_inventory,2,61,Frozen
P3JW07090K02DF,frozen_inventory,3,30,Frozen
P3JW07090K02DF,frozen_inventory,4,0,Frozen
PMJWMF000150DF,frozen_inventory,0,0,Frozen
PMJWMF000150DF,frozen_inventory,1,0,Frozen
PMJWMF000150DF,frozen_inventory,2,0,Frozen
PMJWMF000150DF,frozen_inventory,3,0,Frozen
PMJWMF000150DF,frozen_inventory,4,0,Frozen
CLG026340K06DF,frozen_inventory,0,0,Frozen
CLG026340K06DF,frozen_inventory,1,68,Frozen
CLG026340K06DF,frozen_inventory,2,45,Frozen
CLG026340K06DF,frozen_inventory,3,22,Frozen
CLG026340K06DF,frozen_inventory,4,0,Frozen
CDS0S0000K02DF,frozen_inventory,0,0,Frozen
CDS0S0000K02DF,frozen_inventory,1,123,Frozen
CDS0S0000K02DF,frozen_inventory,2,82,Frozen
CDS0S0000K02DF,frozen_inventory,3,41,Frozen
CDS0S0000K02DF,frozen_inventory,4,0,Frozen
CLG022270P10DF,frozen_inventory,0,0,Frozen
CLG022270P10DF,frozen_inventory,1,209,Frozen
CLG022270P10DF,frozen_inventory,2,138,Frozen
CLG022270P10DF,frozen_inventory,3,67,Frozen
CLG022270P10DF,frozen_inventory,4,0,Frozen
BLGS07595P24DF,frozen_inventory,0,0,Frozen
BLGS07595P24DF,frozen_inventory,1,4,Frozen
BLGS07595P24DF,frozen_inventory,2,2,Frozen
BLGS07595P24DF,frozen_inventory,3,1,Frozen
BLGS07595P24DF,frozen_inventory,4,0,Frozen
CRB01924VP04DF,frozen_inventory,0,0,Frozen
CRB01924VP04DF,frozen_inventory,1,229,Frozen
CRB01924VP04DF,frozen_inventory,2,453,Frozen
CRB01924VP04DF,frozen_inventory,3,452,Frozen
CRB01924VP04DF,frozen_inventory,4,451,Frozen
CLG022270K06DF,frozen_inventory,0,0,Frozen
CLG022270K06DF,frozen_inventory,1,66,Frozen
CLG022270K06DF,frozen_inventory,2,33,Frozen
CLG022270K06DF,frozen_inventory,3,0,Frozen
CLG022270K06DF,frozen_inventory,4,0,Frozen
BBRSMF000K04DF,frozen_inventory,0,0,Frozen
BBRSMF000K04DF,frozen_inventory,1,0,Frozen
BBRSMF000K04DF,frozen_inventory,2,0,Frozen
BBRSMF000K04DF,frozen_inventory,3,0,Frozen
BBRSMF000K04DF,frozen_inventory,4,0,Frozen
BBR0F0000K02DF,frozen_inventory,0,0,Frozen
BBR0F0000K02DF,frozen_inventory,1,3847,Frozen
BBR0F0000K02DF,frozen_inventory,2,8295,Frozen
BBR0F0000K02DF,frozen_inventory,3,8272,Frozen
BBR0F0000K02DF,frozen_inventory,4,8250,Frozen
C3JWL0000K02DF,frozen_inventory,0,0,Frozen
C3JWL0000K02DF,frozen_inventory,1,165,Frozen
C3JWL0000K02DF,frozen_inventory,2,0,Frozen
C3JWL0000K02DF,frozen_inventory,3,0,Frozen
C3JWL0000K02DF,frozen_inventory,4,0,Frozen
CDS0CU000K02DF,frozen_inventory,0,0,Frozen
CDS0CU000K02DF,frozen_inventory,1,105,Frozen
CDS0CU000K02DF,frozen_inventory,2,70,Frozen
CDS0CU000K02DF,frozen_inventory,3,35,Frozen
CDS0CU000K02DF,frozen_inventory,4,0,Frozen
CRB015190K02DF,frozen_inventory,0,0,Frozen
CRB015190K02DF,frozen_inventory,1,79,Frozen
CRB015190K02DF,frozen_inventory,2,0,Frozen
CRB015190K02DF,frozen_inventory,3,0,Frozen
CRB015190K02DF,frozen_inventory,4,0,Frozen
C9PCWBM20P18DF,frozen_inventory,0,0,Frozen
C9PCWBM20P18DF,frozen_inventory,1,66,Frozen
C9PCWBM20P18DF,frozen_inventory,2,0,Frozen
C9PCWBM20P18DF,frozen_inventory,3,0,Frozen
C9PCWBM20P18DF,frozen_inventory,4,0,Frozen
BLG0F0000K02DF,frozen_inventory,0,0,Frozen
BLG0F0000K02DF,frozen_inventory,1,12,Frozen
BLG0F0000K02DF,frozen_inventory,2,8,Frozen
BLG0F0000K02DF,frozen_inventory,3,4,Frozen
BLG0F0000K02DF,frozen_inventory,4,0,Frozen
PDMTF0000K02DF,frozen_inventory,0,0,Frozen
PDMTF0000K02DF,frozen_inventory,1,354,Frozen
PDMTF0000K02DF,frozen_inventory,2,222,Frozen
PDMTF0000K02DF,frozen_inventory,3,89,Frozen
PDMTF0000K02DF,frozen_inventory,4,0,Frozen
C3JW0913VP06DF,frozen_inventory,0,0,Frozen
C3JW0913VP06DF,frozen_inventory,1,1,Frozen
C3JW0913VP06DF,frozen_inventory,2,18,Frozen
C3JW0913VP06DF,frozen_inventory,3,14,Frozen
C3JW0913VP06DF,frozen_inventory,4,11,Frozen
CKE01218VP04DF,frozen_inventory,0,0,Frozen
CKE01218VP04DF,frozen_inventory,1,0,Frozen
CKE01218VP04DF,frozen_inventory,2,0,Frozen
CKE01218VP04DF,frozen_inventory,3,0,Frozen
CKE01218VP04DF,frozen_inventory,4,0,Frozen
CRB015190K06DF,frozen_inventory,0,0,Frozen
CRB015190K06DF,frozen_inventory,1,0,Frozen
CRB015190K06DF,frozen_inventory,2,0,Frozen
CRB015190K06DF,frozen_inventory,3,0,Frozen
CRB015190K06DF,frozen_inventory,4,0,Frozen
CRB019240K02DF,frozen_inventory,0,0,Frozen
CRB019240K02DF,frozen_inventory,1,124,Frozen
CRB019240K02DF,frozen_inventory,2,0,Frozen
CRB019240K02DF,frozen_inventory,3,0,Frozen
CRB019240K02DF,frozen_inventory,4,0,Frozen
BBRSF3540K02DF,frozen_inventory,0,0,Frozen
BBRSF3540K02DF,frozen_inventory,1,4784,Frozen
BBRSF3540K02DF,frozen_inventory,2,9528,Frozen
BBRSF3540K02DF,frozen_inventory,3,9483,Frozen
BBRSF3540K02DF,frozen_inventory,4,9438,Frozen
BBRSF0000K02DF,frozen_inventory,0,0,Frozen
BBRSF0000K02DF,frozen_inventory,1,4424,Frozen
BBRSF0000K02DF,frozen_inventory,2,8996,Frozen
BBRSF0000K02DF,frozen_inventory,3,8912,Frozen
BBRSF0000K02DF,frozen_inventory,4,8828,Frozen
BCH019220K02DF,frozen_inventory,0,0,Frozen
BCH019220K02DF,frozen_inventory,1,1614,Frozen
BCH019220K02DF,frozen_inventory,2,1076,Frozen
BCH019220K02DF,frozen_inventory,3,538,Frozen
BCH019220K02DF,frozen_inventory,4,0,Frozen
CRB019240K06DF,frozen_inventory,0,0,Frozen
CRB019240K06DF,frozen_inventory,1,0,Frozen
CRB019240K06DF,frozen_inventory,2,0,Frozen
CRB019240K06DF,frozen_inventory,3,0,Frozen
CRB019240K06DF,frozen_inventory,4,0,Frozen
BFL0F0000K02DF,frozen_inventory,0,0,Frozen
BFL0F0000K02DF,frozen_inventory,1,232,Frozen
BFL0F0000K02DF,frozen_inventory,2,0,Frozen
BFL0F0000K02DF,frozen_inventory,3,0,Frozen
BFL0F0000K02DF,frozen_inventory,4,0,Frozen
CCHICU000K06DF,frozen_inventory,0,0,Frozen
CCHICU000K06DF,frozen_inventory,1,770,Frozen
CCHICU000K06DF,frozen_inventory,2,399,Frozen
CCHICU000K06DF,frozen_inventory,3,79,Frozen
CCHICU000K06DF,frozen_inventory,4,0,Frozen
BLGSF0000K02DF,frozen_inventory,0,0,Frozen
BLGSF0000K02DF,frozen_inventory,1,50,Frozen
BLGSF0000K02DF,frozen_inventory,2,33,Frozen
BLGSF0000K02DF,frozen_inventory,3,16,Frozen
BLGSF0000K02DF,frozen_inventory,4,0,Frozen
BTH005565K06DF,frozen_inventory,0,0,Frozen
BTH005565K06DF,frozen_inventory,1,51,Frozen
BTH005565K06DF,frozen_inventory,2,34,Frozen
BTH005565K06DF,frozen_inventory,3,17,Frozen
BTH005565K06DF,frozen_inventory,4,0,Frozen
BTHSMF02CK02DF,frozen_inventory,0,0,Frozen
BTHSMF02CK02DF,frozen_inventory,1,2063,Frozen
BTHSMF02CK02DF,frozen_inventory,2,1375,Frozen
BTHSMF02CK02DF,frozen_inventory,3,687,Frozen
BTHSMF02CK02DF,frozen_inventory,4,0,Frozen
C3JW09120K04DF,frozen_inventory,0,0,Frozen
C3JW09120K04DF,frozen_inventory,1,1,Frozen
C3JW09120K04DF,frozen_inventory,2,18,Frozen
C3JW09120K04DF,frozen_inventory,3,14,Frozen
C3JW09120K04DF,frozen_inventory,4,11,Frozen
BTHSMF0FFK04DF,frozen_inventory,0,0,Frozen
BTHSMF0FFK04DF,frozen_inventory,1,0,Frozen
BTHSMF0FFK04DF,frozen_inventory,2,0,Frozen
BTHSMF0FFK04DF,frozen_inventory,3,0,Frozen
BTHSMF0FFK04DF,frozen_inventory,4,0,Frozen
BBRS1823FK02DF,frozen_inventory,0,0,Frozen
BBRS1823FK02DF,frozen_inventory,1,601,Frozen
BBRS1823FK02DF,frozen_inventory,2,400,Frozen
BBRS1823FK02DF,frozen_inventory,3,200,Frozen
BBRS1823FK02DF,frozen_inventory,4,0,Frozen
C3JW09130K02DF,frozen_inventory,0,0,Frozen
C3JW09130K02DF,frozen_inventory,1,1716,Frozen
C3JW09130K02DF,frozen_inventory,2,1144,Frozen
C3JW09130K02DF,frozen_inventory,3,572,Frozen
C3JW09130K02DF,frozen_inventory,4,0,Frozen
BFL003540K02DF,frozen_inventory,0,0,Frozen
BFL003540K02DF,frozen_inventory,1,197,Frozen
BFL003540K02DF,frozen_inventory,2,487,Frozen
BFL003540K02DF,frozen_inventory,3,409,Frozen
BFL003540K02DF,frozen_inventory,4,331,Frozen
C3JW00BRUK02DF,frozen_inventory,0,0,Frozen
C3JW00BRUK02DF,frozen_inventory,1,220,Frozen
C3JW00BRUK02DF,frozen_inventory,2,0,Frozen
C3JW00BRUK02DF,frozen_inventory,3,0,Frozen
C3JW00BRUK02DF,frozen_inventory,4,0,Frozen
CTH016210K02DF,frozen_inventory,0,0,Frozen
CTH016210K02DF,frozen_inventory,1,1332,Frozen
CTH016210K02DF,frozen_inventory,2,888,Frozen
CTH016210K02DF,frozen_inventory,3,444,Frozen
CTH016210K02DF,frozen_inventory,4,0,Frozen
CDS010140K02DF,frozen_inventory,0,0,Frozen
CDS010140K02DF,frozen_inventory,1,107,Frozen
CDS010140K02DF,frozen_inventory,2,0,Frozen
CDS010140K02DF,frozen_inventory,3,0,Frozen
CDS010140K02DF,frozen_inventory,4,0,Frozen
CDS008110K02DF,frozen_inventory,0,0,Frozen
CDS008110K02DF,frozen_inventory,1,440,Frozen
CDS008110K02DF,frozen_inventory,2,293,Frozen
CDS008110K02DF,frozen_inventory,3,146,Frozen
CDS008110K02DF,frozen_inventory,4,0,Frozen
CDS01014VP06DF,frozen_inventory,0,0,Frozen
CDS01014VP06DF,frozen_inventory,1,339,Frozen
CDS01014VP06DF,frozen_inventory,2,528,Frozen
CDS01014VP06DF,frozen_inventory,3,522,Frozen
CDS01014VP06DF,frozen_inventory,4,516,Frozen
CCHICU000K02DF,frozen_inventory,0,0,Frozen
CCHICU000K02DF,frozen_inventory,1,0,Frozen
CCHICU000K02DF,frozen_inventory,2,0,Frozen
CCHICU000K02DF,frozen_inventory,3,0,Frozen
CCHICU000K02DF,frozen_inventory,4,0,Frozen
PDMTMF000150DF,frozen_inventory,0,0,Frozen
PDMTMF000150DF,frozen_inventory,1,0,Frozen
PDMTMF000150DF,frozen_inventory,2,0,Frozen
PDMTMF000150DF,frozen_inventory,3,0,Frozen
PDMTMF000150DF,frozen_inventory,4,0,Frozen
CTH013160K02DF,frozen_inventory,0,0,Frozen
CTH013160K02DF,frozen_inventory,1,177,Frozen
CTH013160K02DF,frozen_inventory,2,0,Frozen
CTH013160K02DF,frozen_inventory,3,0,Frozen
CTH013160K02DF,frozen_inventory,4,0,Frozen
C3JW07100K02DF,frozen_inventory,0,0,Frozen
C3JW07100K02DF,frozen_inventory,1,963,Frozen
C3JW07100K02DF,frozen_inventory,2,642,Frozen
C3JW07100K02DF,frozen_inventory,3,321,Frozen
C3JW07100K02DF,frozen_inventory,4,0,Frozen
BBRS07595P24DF,frozen_inventory,0,0,Frozen
BBRS07595P24DF,frozen_inventory,1,1885,Frozen
BBRS07595P24DF,frozen_inventory,2,3438,Frozen
BBRS07595P24DF,frozen_inventory,3,3073,Frozen
BBRS07595P24DF,frozen_inventory,4,2708,Frozen
BTHSF0000K02DF,frozen_inventory,0,0,Frozen
BTHSF0000K02DF,frozen_inventory,1,335,Frozen
BTHSF0000K02DF,frozen_inventory,2,413,Frozen
BTHSF0000K02DF,frozen_inventory,3,360,Frozen
BTHSF0000K02DF,frozen_inventory,4,307,Frozen
CTH015180P12DF,frozen_inventory,0,0,Frozen
CTH015180P12DF,frozen_inventory,1,404,Frozen
CTH015180P12DF,frozen_inventory,2,0,Frozen
CTH015180P12DF,frozen_inventory,3,0,Frozen
CTH015180P12DF,frozen_inventory,4,0,Frozen
BBRS1821FK02DF,frozen_inventory,0,0,Frozen
BBRS1821FK02DF,frozen_inventory,1,215,Frozen
BBRS1821FK02DF,frozen_inventory,2,143,Frozen
BBRS1821FK02DF,frozen_inventory,3,71,Frozen
BBRS1821FK02DF,frozen_inventory,4,0,Frozen
C9PCGCH00P18DF,frozen_inventory,0,0,Frozen
C9PCGCH00P18DF,frozen_inventory,1,1753,Frozen
C9PCGCH00P18DF,frozen_inventory,2,0,Frozen
C9PCGCH00P18DF,frozen_inventory,3,0,Frozen
C9PCGCH00P18DF,frozen_inventory,4,0,Frozen
CTH01621VP04DF,frozen_inventory,0,0,Frozen
CTH01621VP04DF,frozen_inventory,1,1,Frozen
CTH01621VP04DF,frozen_inventory,2,0,Frozen
CTH01621VP04DF,frozen_inventory,3,0,Frozen
CTH01621VP04DF,frozen_inventory,4,0,Frozen
