Products,ProdType,keyfigure,Days,Value,Priority
MPORWKRMXP10DC,Fresh,unsatisfied_fresh,1,0.0,3.0
MPORWKRMXP10DC,Fresh,unsatisfied_fresh,2,0.0,3.0
MPORWKRMXP10DC,Fresh,unsatisfied_fresh,3,0.0,3.0
MPORWKRMXP10DC,Fresh,unsatisfied_fresh,4,0.0,3.0
MPORC8TEXP16DC,Fresh,unsatisfied_fresh,0,0.0,3.0
MPORC8TEXP16DC,Fresh,unsatisfied_fresh,1,0.0,3.0
MPORC8TEXP16DC,Fresh,unsatisfied_fresh,2,0.0,3.0
MPORC8TEXP16DC,Fresh,unsatisfied_fresh,3,0.0,3.0
MPORC8TEXP16DC,Fresh,unsatisfied_fresh,4,0.0,3.0
P3JW08100K02DC,Fresh,unsatisfied_fresh,0,0.0,2.0
P3JW08100K02DC,Fresh,unsatisfied_fresh,1,0.0,2.0
P3JW08100K02DC,Fresh,unsatisfied_fresh,2,0.0,2.0
P3JW08100K02DC,Fresh,unsatisfied_fresh,3,0.0,2.0
P3JW08100K02DC,Fresh,unsatisfied_fresh,4,0.0,2.0
MPORWM1PKRETDC,Fresh,unsatisfied_fresh,0,0.0,2.0
MPORWM1PKRETDC,Fresh,unsatisfied_fresh,1,0.0,2.0
MPORWM1PKRETDC,Fresh,unsatisfied_fresh,2,0.0,2.0
MPORWM1PKRETDC,Fresh,unsatisfied_fresh,3,0.0,2.0
MPORWM1PKRETDC,Fresh,unsatisfied_fresh,4,0.0,2.0
BTH007585K04DC,Fresh,unsatisfied_fresh,0,0.0,2.0
BTH007585K04DC,Fresh,unsatisfied_fresh,1,0.0,2.0
BTH007585K04DC,Fresh,unsatisfied_fresh,2,0.0,2.0
BTH007585K04DC,Fresh,unsatisfied_fresh,3,0.0,2.0
BTH007585K04DC,Fresh,unsatisfied_fresh,4,0.0,2.0
BBRS2325FK06DC,Fresh,unsatisfied_fresh,0,0.0,2.0
BBRS2325FK06DC,Fresh,unsatisfied_fresh,1,0.0,2.0
BBRS2325FK06DC,Fresh,unsatisfied_fresh,2,0.0,2.0
BBRS2325FK06DC,Fresh,unsatisfied_fresh,3,0.0,2.0
BBRS2325FK06DC,Fresh,unsatisfied_fresh,4,0.0,2.0
WBL1SPG41P01DC,Fresh,unsatisfied_fresh,0,0.0,2.0
WBL1SPG41P01DC,Fresh,unsatisfied_fresh,1,0.0,2.0
WBL1SPG41P01DC,Fresh,unsatisfied_fresh,2,0.0,2.0
WBL1SPG41P01DC,Fresh,unsatisfied_fresh,3,0.0,2.0
WBL1SPG41P01DC,Fresh,unsatisfied_fresh,4,0.0,2.0
CTH01621VP04DC,Fresh,unsatisfied_fresh,0,0.0,2.0
CTH01621VP04DC,Fresh,unsatisfied_fresh,1,0.0,2.0
CTH01621VP04DC,Fresh,unsatisfied_fresh,2,0.0,2.0
CTH01621VP04DC,Fresh,unsatisfied_fresh,3,0.0,2.0
CTH01621VP04DC,Fresh,unsatisfied_fresh,4,0.0,2.0
BCH019220K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
BCH019220K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
BCH019220K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
BCH019220K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
BCH019220K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CDS0J0000K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CDS0J0000K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CDS0J0000K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CDS0J0000K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CDS0J0000K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
P3JW00BRUK02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
P3JW00BRUK02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
P3JW00BRUK02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
P3JW00BRUK02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
P3JW00BRUK02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
WBS2BP000P10DF,Frozen,unsatisfied_frozen,0,0.0,2.0
WBS2BP000P10DF,Frozen,unsatisfied_frozen,1,0.0,2.0
WBS2BP000P10DF,Frozen,unsatisfied_frozen,2,0.0,2.0
WBS2BP000P10DF,Frozen,unsatisfied_frozen,3,0.0,2.0
WBS2BP000P10DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CDS008110K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CDS008110K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CDS008110K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CDS008110K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CDS008110K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CKE0F0000K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CKE0F0000K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CKE0F0000K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CKE0F0000K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CKE0F0000K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BTHS07595P24DF,Frozen,unsatisfied_frozen,0,0.0,3.0
BTHS07595P24DF,Frozen,unsatisfied_frozen,1,0.0,3.0
BTHS07595P24DF,Frozen,unsatisfied_frozen,2,0.0,3.0
BTHS07595P24DF,Frozen,unsatisfied_frozen,3,0.0,3.0
BTHS07595P24DF,Frozen,unsatisfied_frozen,4,0.0,3.0
PDMT04050K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
PDMT04050K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
PDMT04050K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
PDMT04050K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
PDMT04050K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
WBM2SPGCHP01DF,Frozen,unsatisfied_frozen,0,0.0,2.0
WBM2SPGCHP01DF,Frozen,unsatisfied_frozen,1,0.0,2.0
WBM2SPGCHP01DF,Frozen,unsatisfied_frozen,2,0.0,2.0
WBM2SPGCHP01DF,Frozen,unsatisfied_frozen,3,0.0,2.0
WBM2SPGCHP01DF,Frozen,unsatisfied_frozen,4,0.0,2.0
P3JW07090K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
P3JW07090K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
P3JW07090K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
P3JW07090K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
P3JW07090K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
WNC03P0S2P03DF,Frozen,unsatisfied_frozen,0,0.0,2.0
WNC03P0S2P03DF,Frozen,unsatisfied_frozen,1,0.0,2.0
WNC03P0S2P03DF,Frozen,unsatisfied_frozen,2,0.0,2.0
WNC03P0S2P03DF,Frozen,unsatisfied_frozen,3,0.0,2.0
WNC03P0S2P03DF,Frozen,unsatisfied_frozen,4,0.0,2.0
PMJWMF000150DF,Frozen,unsatisfied_frozen,0,0.0,2.0
PMJWMF000150DF,Frozen,unsatisfied_frozen,1,0.0,2.0
PMJWMF000150DF,Frozen,unsatisfied_frozen,2,0.0,2.0
PMJWMF000150DF,Frozen,unsatisfied_frozen,3,0.0,2.0
PMJWMF000150DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CLG022270K06DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CLG022270K06DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CLG022270K06DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CLG022270K06DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CLG022270K06DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CDS0S0000K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CDS0S0000K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CDS0S0000K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CDS0S0000K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CDS0S0000K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CLG022270P10DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CLG022270P10DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CLG022270P10DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CLG022270P10DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CLG022270P10DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BLGS07595P24DF,Frozen,unsatisfied_frozen,0,0.0,2.0
BLGS07595P24DF,Frozen,unsatisfied_frozen,1,0.0,2.0
BLGS07595P24DF,Frozen,unsatisfied_frozen,2,0.0,2.0
BLGS07595P24DF,Frozen,unsatisfied_frozen,3,0.0,2.0
BLGS07595P24DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CRB01924VP04DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CRB01924VP04DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CRB01924VP04DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CRB01924VP04DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CRB01924VP04DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CLG026340K06DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CLG026340K06DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CLG026340K06DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CLG026340K06DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CLG026340K06DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BBRS07595P24DF,Frozen,unsatisfied_frozen,0,0.0,3.0
BBRS07595P24DF,Frozen,unsatisfied_frozen,1,0.0,3.0
BBRS07595P24DF,Frozen,unsatisfied_frozen,2,0.0,3.0
BBRS07595P24DF,Frozen,unsatisfied_frozen,3,0.0,3.0
BBRS07595P24DF,Frozen,unsatisfied_frozen,4,0.0,3.0
MPORWM1PKP02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
MPORWM1PKP02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
MPORWM1PKP02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
MPORWM1PKP02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
MPORWM1PKP02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BBRSMF000K04DF,Frozen,unsatisfied_frozen,0,0.0,2.0
BBRSMF000K04DF,Frozen,unsatisfied_frozen,1,0.0,2.0
BBRSMF000K04DF,Frozen,unsatisfied_frozen,2,0.0,2.0
BBRSMF000K04DF,Frozen,unsatisfied_frozen,3,0.0,2.0
BBRSMF000K04DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BBR0F0000K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
BBR0F0000K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
BBR0F0000K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
BBR0F0000K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
BBR0F0000K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
C3JWL0000K02DF,Frozen,unsatisfied_frozen,0,0.0,3.0
C3JWL0000K02DF,Frozen,unsatisfied_frozen,1,0.0,3.0
C3JWL0000K02DF,Frozen,unsatisfied_frozen,2,0.0,3.0
C3JWL0000K02DF,Frozen,unsatisfied_frozen,3,0.0,3.0
C3JWL0000K02DF,Frozen,unsatisfied_frozen,4,0.0,3.0
WBL1SPHFGP01DF,Frozen,unsatisfied_frozen,0,0.0,2.0
WBL1SPHFGP01DF,Frozen,unsatisfied_frozen,1,0.0,2.0
WBL1SPHFGP01DF,Frozen,unsatisfied_frozen,2,0.0,2.0
WBL1SPHFGP01DF,Frozen,unsatisfied_frozen,3,0.0,2.0
WBL1SPHFGP01DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CDS0CU000K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CDS0CU000K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CDS0CU000K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CDS0CU000K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CDS0CU000K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
PDMTMF000150DF,Frozen,unsatisfied_frozen,0,0.0,2.0
PDMTMF000150DF,Frozen,unsatisfied_frozen,1,0.0,2.0
PDMTMF000150DF,Frozen,unsatisfied_frozen,2,0.0,2.0
PDMTMF000150DF,Frozen,unsatisfied_frozen,3,0.0,2.0
PDMTMF000150DF,Frozen,unsatisfied_frozen,4,0.0,2.0
C9PCWBM20P18DF,Frozen,unsatisfied_frozen,0,0.0,2.0
C9PCWBM20P18DF,Frozen,unsatisfied_frozen,1,0.0,2.0
C9PCWBM20P18DF,Frozen,unsatisfied_frozen,2,0.0,2.0
C9PCWBM20P18DF,Frozen,unsatisfied_frozen,3,0.0,2.0
C9PCWBM20P18DF,Frozen,unsatisfied_frozen,4,0.0,2.0
MPORC9MDSP18DF,Frozen,unsatisfied_frozen,0,0.0,2.0
MPORC9MDSP18DF,Frozen,unsatisfied_frozen,1,0.0,2.0
MPORC9MDSP18DF,Frozen,unsatisfied_frozen,2,0.0,2.0
MPORC9MDSP18DF,Frozen,unsatisfied_frozen,3,0.0,2.0
MPORC9MDSP18DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BLG0F0000K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
BLG0F0000K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
BLG0F0000K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
BLG0F0000K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
BLG0F0000K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
MPORWNDORP01DF,Frozen,unsatisfied_frozen,0,0.0,3.0
MPORWNDORP01DF,Frozen,unsatisfied_frozen,1,0.0,3.0
MPORWNDORP01DF,Frozen,unsatisfied_frozen,2,0.0,3.0
MPORWNDORP01DF,Frozen,unsatisfied_frozen,3,0.0,3.0
MPORWNDORP01DF,Frozen,unsatisfied_frozen,4,0.0,3.0
PDMTF0000K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
PDMTF0000K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
PDMTF0000K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
PDMTF0000K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
PDMTF0000K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
C3JW0913VP06DF,Frozen,unsatisfied_frozen,0,0.0,2.0
C3JW0913VP06DF,Frozen,unsatisfied_frozen,1,0.0,2.0
C3JW0913VP06DF,Frozen,unsatisfied_frozen,2,0.0,2.0
C3JW0913VP06DF,Frozen,unsatisfied_frozen,3,0.0,2.0
C3JW0913VP06DF,Frozen,unsatisfied_frozen,4,0.0,2.0
WNC03P000P03DF,Frozen,unsatisfied_frozen,0,0.0,2.0
WNC03P000P03DF,Frozen,unsatisfied_frozen,1,0.0,2.0
WNC03P000P03DF,Frozen,unsatisfied_frozen,2,0.0,2.0
WNC03P000P03DF,Frozen,unsatisfied_frozen,3,0.0,2.0
WNC03P000P03DF,Frozen,unsatisfied_frozen,4,0.0,2.0
MPORWBPM1P01DF,Frozen,unsatisfied_frozen,0,0.0,2.0
MPORWBPM1P01DF,Frozen,unsatisfied_frozen,1,0.0,2.0
MPORWBPM1P01DF,Frozen,unsatisfied_frozen,2,0.0,2.0
MPORWBPM1P01DF,Frozen,unsatisfied_frozen,3,0.0,2.0
MPORWBPM1P01DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CRB015190K06DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CRB015190K06DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CRB015190K06DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CRB015190K06DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CRB015190K06DF,Frozen,unsatisfied_frozen,4,0.0,2.0
WBM1SP000P01DF,Frozen,unsatisfied_frozen,0,0.0,2.0
WBM1SP000P01DF,Frozen,unsatisfied_frozen,1,0.0,2.0
WBM1SP000P01DF,Frozen,unsatisfied_frozen,2,0.0,2.0
WBM1SP000P01DF,Frozen,unsatisfied_frozen,3,0.0,2.0
WBM1SP000P01DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CRB019240K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CRB019240K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CRB019240K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CRB019240K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CRB019240K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
MPORWBPM1P02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
MPORWBPM1P02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
MPORWBPM1P02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
MPORWBPM1P02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
MPORWBPM1P02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BBRSF0000K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
BBRSF0000K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
BBRSF0000K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
BBRSF0000K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
BBRSF0000K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
MPORWM1HSP02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
MPORWM1HSP02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
MPORWM1HSP02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
MPORWM1HSP02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
MPORWM1HSP02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
WBL1BP000P10DF,Frozen,unsatisfied_frozen,0,0.0,2.0
WBL1BP000P10DF,Frozen,unsatisfied_frozen,1,0.0,2.0
WBL1BP000P10DF,Frozen,unsatisfied_frozen,2,0.0,2.0
WBL1BP000P10DF,Frozen,unsatisfied_frozen,3,0.0,2.0
WBL1BP000P10DF,Frozen,unsatisfied_frozen,4,0.0,2.0
MPORWNDORP04DF,Frozen,unsatisfied_frozen,0,0.0,2.0
MPORWNDORP04DF,Frozen,unsatisfied_frozen,1,0.0,2.0
MPORWNDORP04DF,Frozen,unsatisfied_frozen,2,0.0,2.0
MPORWNDORP04DF,Frozen,unsatisfied_frozen,3,0.0,2.0
MPORWNDORP04DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BLG018230K02DF,Frozen,unsatisfied_frozen,0,0.0,3.0
BLG018230K02DF,Frozen,unsatisfied_frozen,1,0.0,3.0
BLG018230K02DF,Frozen,unsatisfied_frozen,2,0.0,3.0
BLG018230K02DF,Frozen,unsatisfied_frozen,3,0.0,3.0
BLG018230K02DF,Frozen,unsatisfied_frozen,4,0.0,3.0
CRB019240K06DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CRB019240K06DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CRB019240K06DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CRB019240K06DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CRB019240K06DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BFL0F0000K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
BFL0F0000K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
BFL0F0000K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
BFL0F0000K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
BFL0F0000K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CCHICU000K06DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CCHICU000K06DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CCHICU000K06DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CCHICU000K06DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CCHICU000K06DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BLGSF0000K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
BLGSF0000K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
BLGSF0000K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
BLGSF0000K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
BLGSF0000K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BTH005565K06DF,Frozen,unsatisfied_frozen,0,0.0,3.0
BTH005565K06DF,Frozen,unsatisfied_frozen,1,0.0,3.0
BTH005565K06DF,Frozen,unsatisfied_frozen,2,0.0,3.0
BTH005565K06DF,Frozen,unsatisfied_frozen,3,0.0,3.0
BTH005565K06DF,Frozen,unsatisfied_frozen,4,0.0,3.0
BTHSMF02CK02DF,Frozen,unsatisfied_frozen,0,0.0,3.0
BTHSMF02CK02DF,Frozen,unsatisfied_frozen,1,0.0,3.0
BTHSMF02CK02DF,Frozen,unsatisfied_frozen,2,0.0,3.0
BTHSMF02CK02DF,Frozen,unsatisfied_frozen,3,0.0,3.0
BTHSMF02CK02DF,Frozen,unsatisfied_frozen,4,0.0,3.0
CKE01218VP04DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CKE01218VP04DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CKE01218VP04DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CKE01218VP04DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CKE01218VP04DF,Frozen,unsatisfied_frozen,4,0.0,2.0
WBM2SP000P01DF,Frozen,unsatisfied_frozen,0,0.0,2.0
WBM2SP000P01DF,Frozen,unsatisfied_frozen,1,0.0,2.0
WBM2SP000P01DF,Frozen,unsatisfied_frozen,2,0.0,2.0
WBM2SP000P01DF,Frozen,unsatisfied_frozen,3,0.0,2.0
WBM2SP000P01DF,Frozen,unsatisfied_frozen,4,0.0,2.0
MPORWKRBPP02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
MPORWKRBPP02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
MPORWKRBPP02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
MPORWKRBPP02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
MPORWKRBPP02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
MPORWM1HSRETDF,Frozen,unsatisfied_frozen,0,0.0,2.0
MPORWM1HSRETDF,Frozen,unsatisfied_frozen,1,0.0,2.0
MPORWM1HSRETDF,Frozen,unsatisfied_frozen,2,0.0,2.0
MPORWM1HSRETDF,Frozen,unsatisfied_frozen,3,0.0,2.0
MPORWM1HSRETDF,Frozen,unsatisfied_frozen,4,0.0,2.0
C3JW09120K04DF,Frozen,unsatisfied_frozen,0,0.0,2.0
C3JW09120K04DF,Frozen,unsatisfied_frozen,1,0.0,2.0
C3JW09120K04DF,Frozen,unsatisfied_frozen,2,0.0,2.0
C3JW09120K04DF,Frozen,unsatisfied_frozen,3,0.0,2.0
C3JW09120K04DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BTHSMF0FFK04DF,Frozen,unsatisfied_frozen,0,0.0,2.0
BTHSMF0FFK04DF,Frozen,unsatisfied_frozen,1,0.0,2.0
BTHSMF0FFK04DF,Frozen,unsatisfied_frozen,2,0.0,2.0
BTHSMF0FFK04DF,Frozen,unsatisfied_frozen,3,0.0,2.0
BTHSMF0FFK04DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BBRS1823FK02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
BBRS1823FK02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
BBRS1823FK02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
BBRS1823FK02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
BBRS1823FK02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
WBM1BP000P10DF,Frozen,unsatisfied_frozen,0,0.0,2.0
WBM1BP000P10DF,Frozen,unsatisfied_frozen,1,0.0,2.0
WBM1BP000P10DF,Frozen,unsatisfied_frozen,2,0.0,2.0
WBM1BP000P10DF,Frozen,unsatisfied_frozen,3,0.0,2.0
WBM1BP000P10DF,Frozen,unsatisfied_frozen,4,0.0,2.0
MPORWKR00P02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
MPORWKR00P02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
MPORWKR00P02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
MPORWKR00P02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
MPORWKR00P02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
MPORWM1BPP02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
MPORWM1BPP02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
MPORWM1BPP02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
MPORWM1BPP02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
MPORWM1BPP02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
C3JW09130K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
C3JW09130K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
C3JW09130K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
C3JW09130K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
C3JW09130K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
BFL003540K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
BFL003540K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
BFL003540K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
BFL003540K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
BFL003540K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
C3JW00BRUK02DF,Frozen,unsatisfied_frozen,0,0.0,3.0
C3JW00BRUK02DF,Frozen,unsatisfied_frozen,1,0.0,3.0
C3JW00BRUK02DF,Frozen,unsatisfied_frozen,2,0.0,3.0
C3JW00BRUK02DF,Frozen,unsatisfied_frozen,3,0.0,3.0
C3JW00BRUK02DF,Frozen,unsatisfied_frozen,4,0.0,3.0
CDS010140P20DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CDS010140P20DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CDS010140P20DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CDS010140P20DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CDS010140P20DF,Frozen,unsatisfied_frozen,4,0.0,2.0
MPORWNDORP02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
MPORWNDORP02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
MPORWNDORP02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
MPORWNDORP02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
MPORWNDORP02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CTH016210K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CTH016210K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CTH016210K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CTH016210K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CTH016210K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
CDS010140K02DF,Frozen,unsatisfied_frozen,0,0.0,2.0
CDS010140K02DF,Frozen,unsatisfied_frozen,1,0.0,2.0
CDS010140K02DF,Frozen,unsatisfied_frozen,2,0.0,2.0
CDS010140K02DF,Frozen,unsatisfied_frozen,3,0.0,2.0
CDS010140K02DF,Frozen,unsatisfied_frozen,4,0.0,2.0
WBM1SP0JDP01DF,Frozen,unsatisfied_frozen,0,0.0,2.0
