Products,ProdType,keyfigure,Days,Value
BLGS07595P24DF,Frozen,frozen_inventory,0,0
BLGS07595P24DF,Frozen,frozen_inventory,1,4
BLGS07595P24DF,Frozen,frozen_inventory,2,2
BLGS07595P24DF,Frozen,frozen_inventory,3,1
BLGS07595P24DF,Frozen,frozen_inventory,4,0
CRB01924VP04DF,Frozen,frozen_inventory,0,0
CRB01924VP04DF,Frozen,frozen_inventory,1,229
CRB01924VP04DF,Frozen,frozen_inventory,2,523
CRB01924VP04DF,Frozen,frozen_inventory,3,750
CRB01924VP04DF,Frozen,frozen_inventory,4,977
CLG022270K06DF,Frozen,frozen_inventory,0,0
CLG022270K06DF,Frozen,frozen_inventory,1,71
CLG022270K06DF,Frozen,frozen_inventory,2,37
CLG022270K06DF,Frozen,frozen_inventory,3,4
CLG022270K06DF,Frozen,frozen_inventory,4,0
BBRSMF000K04DF,Frozen,frozen_inventory,0,0
BBRSMF000K04DF,Frozen,frozen_inventory,1,0
BBRSMF000K04DF,Frozen,frozen_inventory,2,0
BBRSMF000K04DF,Frozen,frozen_inventory,3,0
BBRSMF000K04DF,Frozen,frozen_inventory,4,0
BBR0F0000K02DF,Frozen,frozen_inventory,0,0
BBR0F0000K02DF,Frozen,frozen_inventory,1,4152
BBR0F0000K02DF,Frozen,frozen_inventory,2,8281
BBR0F0000K02DF,Frozen,frozen_inventory,3,12800
BBR0F0000K02DF,Frozen,frozen_inventory,4,17269
C3JWL0000K02DF,Frozen,frozen_inventory,0,0
C3JWL0000K02DF,Frozen,frozen_inventory,1,427
C3JWL0000K02DF,Frozen,frozen_inventory,2,309
C3JWL0000K02DF,Frozen,frozen_inventory,3,154
C3JWL0000K02DF,Frozen,frozen_inventory,4,0
CDS0CU000K02DF,Frozen,frozen_inventory,0,0
CDS0CU000K02DF,Frozen,frozen_inventory,1,106
CDS0CU000K02DF,Frozen,frozen_inventory,2,70
CDS0CU000K02DF,Frozen,frozen_inventory,3,35
CDS0CU000K02DF,Frozen,frozen_inventory,4,0
CRB015190K02DF,Frozen,frozen_inventory,0,0
CRB015190K02DF,Frozen,frozen_inventory,1,239
CRB015190K02DF,Frozen,frozen_inventory,2,159
CRB015190K02DF,Frozen,frozen_inventory,3,79
CRB015190K02DF,Frozen,frozen_inventory,4,0
C9PCWBM20P18DF,Frozen,frozen_inventory,0,0
C9PCWBM20P18DF,Frozen,frozen_inventory,1,185
C9PCWBM20P18DF,Frozen,frozen_inventory,2,119
C9PCWBM20P18DF,Frozen,frozen_inventory,3,66
C9PCWBM20P18DF,Frozen,frozen_inventory,4,0
BLG0F0000K02DF,Frozen,frozen_inventory,0,0
BLG0F0000K02DF,Frozen,frozen_inventory,1,12
BLG0F0000K02DF,Frozen,frozen_inventory,2,8
BLG0F0000K02DF,Frozen,frozen_inventory,3,4
BLG0F0000K02DF,Frozen,frozen_inventory,4,0
PDMTF0000K02DF,Frozen,frozen_inventory,0,0
PDMTF0000K02DF,Frozen,frozen_inventory,1,396
PDMTF0000K02DF,Frozen,frozen_inventory,2,264
PDMTF0000K02DF,Frozen,frozen_inventory,3,132
PDMTF0000K02DF,Frozen,frozen_inventory,4,0
C3JW0913VP06DF,Frozen,frozen_inventory,0,0
C3JW0913VP06DF,Frozen,frozen_inventory,1,28
C3JW0913VP06DF,Frozen,frozen_inventory,2,91
C3JW0913VP06DF,Frozen,frozen_inventory,3,117
C3JW0913VP06DF,Frozen,frozen_inventory,4,144
CKE01218VP04DF,Frozen,frozen_inventory,0,0
CKE01218VP04DF,Frozen,frozen_inventory,1,1
CKE01218VP04DF,Frozen,frozen_inventory,2,0
CKE01218VP04DF,Frozen,frozen_inventory,3,1
CKE01218VP04DF,Frozen,frozen_inventory,4,0
CRB015190K06DF,Frozen,frozen_inventory,0,0
CRB015190K06DF,Frozen,frozen_inventory,1,0
CRB015190K06DF,Frozen,frozen_inventory,2,0
CRB015190K06DF,Frozen,frozen_inventory,3,0
CRB015190K06DF,Frozen,frozen_inventory,4,0
CRB019240K02DF,Frozen,frozen_inventory,0,0
CRB019240K02DF,Frozen,frozen_inventory,1,373
CRB019240K02DF,Frozen,frozen_inventory,2,249
CRB019240K02DF,Frozen,frozen_inventory,3,124
CRB019240K02DF,Frozen,frozen_inventory,4,0
BBRSF3540K02DF,Frozen,frozen_inventory,0,0
BBRSF3540K02DF,Frozen,frozen_inventory,1,4534
BBRSF3540K02DF,Frozen,frozen_inventory,2,9013
BBRSF3540K02DF,Frozen,frozen_inventory,3,13691
BBRSF3540K02DF,Frozen,frozen_inventory,4,18458
BBRSF0000K02DF,Frozen,frozen_inventory,0,0
BBRSF0000K02DF,Frozen,frozen_inventory,1,4382
BBRSF0000K02DF,Frozen,frozen_inventory,2,8708
BBRSF0000K02DF,Frozen,frozen_inventory,3,13234
BBRSF0000K02DF,Frozen,frozen_inventory,4,17847
BCH019220K02DF,Frozen,frozen_inventory,0,0
BCH019220K02DF,Frozen,frozen_inventory,1,1614
BCH019220K02DF,Frozen,frozen_inventory,2,1076
BCH019220K02DF,Frozen,frozen_inventory,3,538
BCH019220K02DF,Frozen,frozen_inventory,4,0
CRB019240K06DF,Frozen,frozen_inventory,0,0
CRB019240K06DF,Frozen,frozen_inventory,1,0
CRB019240K06DF,Frozen,frozen_inventory,2,0
CRB019240K06DF,Frozen,frozen_inventory,3,0
CRB019240K06DF,Frozen,frozen_inventory,4,0
BFL0F0000K02DF,Frozen,frozen_inventory,0,0
BFL0F0000K02DF,Frozen,frozen_inventory,1,696
BFL0F0000K02DF,Frozen,frozen_inventory,2,464
BFL0F0000K02DF,Frozen,frozen_inventory,3,232
BFL0F0000K02DF,Frozen,frozen_inventory,4,0
CCHICU000K06DF,Frozen,frozen_inventory,0,0
CCHICU000K06DF,Frozen,frozen_inventory,1,1112
CCHICU000K06DF,Frozen,frozen_inventory,2,741
CCHICU000K06DF,Frozen,frozen_inventory,3,370
CCHICU000K06DF,Frozen,frozen_inventory,4,0
BLGSF0000K02DF,Frozen,frozen_inventory,0,0
BLGSF0000K02DF,Frozen,frozen_inventory,1,50
BLGSF0000K02DF,Frozen,frozen_inventory,2,33
BLGSF0000K02DF,Frozen,frozen_inventory,3,16
BLGSF0000K02DF,Frozen,frozen_inventory,4,0
BTH005565K06DF,Frozen,frozen_inventory,0,0
BTH005565K06DF,Frozen,frozen_inventory,1,51
BTH005565K06DF,Frozen,frozen_inventory,2,34
BTH005565K06DF,Frozen,frozen_inventory,3,17
BTH005565K06DF,Frozen,frozen_inventory,4,0
BTHSMF02CK02DF,Frozen,frozen_inventory,0,0
BTHSMF02CK02DF,Frozen,frozen_inventory,1,2063
BTHSMF02CK02DF,Frozen,frozen_inventory,2,1375
BTHSMF02CK02DF,Frozen,frozen_inventory,3,687
BTHSMF02CK02DF,Frozen,frozen_inventory,4,0
C3JW09120K04DF,Frozen,frozen_inventory,0,0
C3JW09120K04DF,Frozen,frozen_inventory,1,28
C3JW09120K04DF,Frozen,frozen_inventory,2,91
C3JW09120K04DF,Frozen,frozen_inventory,3,117
C3JW09120K04DF,Frozen,frozen_inventory,4,144
BTHSMF0FFK04DF,Frozen,frozen_inventory,0,0
BTHSMF0FFK04DF,Frozen,frozen_inventory,1,0
BTHSMF0FFK04DF,Frozen,frozen_inventory,2,0
BTHSMF0FFK04DF,Frozen,frozen_inventory,3,0
BTHSMF0FFK04DF,Frozen,frozen_inventory,4,0
BBRS1823FK02DF,Frozen,frozen_inventory,0,0
BBRS1823FK02DF,Frozen,frozen_inventory,1,601
BBRS1823FK02DF,Frozen,frozen_inventory,2,400
BBRS1823FK02DF,Frozen,frozen_inventory,3,200
BBRS1823FK02DF,Frozen,frozen_inventory,4,0
C3JW09130K02DF,Frozen,frozen_inventory,0,0
C3JW09130K02DF,Frozen,frozen_inventory,1,1716
C3JW09130K02DF,Frozen,frozen_inventory,2,1144
C3JW09130K02DF,Frozen,frozen_inventory,3,572
C3JW09130K02DF,Frozen,frozen_inventory,4,0
BFL003540K02DF,Frozen,frozen_inventory,0,0
BFL003540K02DF,Frozen,frozen_inventory,1,120
BFL003540K02DF,Frozen,frozen_inventory,2,257
BFL003540K02DF,Frozen,frozen_inventory,3,639
BFL003540K02DF,Frozen,frozen_inventory,4,1019
C3JW00BRUK02DF,Frozen,frozen_inventory,0,0
C3JW00BRUK02DF,Frozen,frozen_inventory,1,594
C3JW00BRUK02DF,Frozen,frozen_inventory,2,420
C3JW00BRUK02DF,Frozen,frozen_inventory,3,210
C3JW00BRUK02DF,Frozen,frozen_inventory,4,0
CTH016210K02DF,Frozen,frozen_inventory,0,0
CTH016210K02DF,Frozen,frozen_inventory,1,1332
CTH016210K02DF,Frozen,frozen_inventory,2,888
CTH016210K02DF,Frozen,frozen_inventory,3,444
CTH016210K02DF,Frozen,frozen_inventory,4,0
CDS010140K02DF,Frozen,frozen_inventory,0,0
CDS010140K02DF,Frozen,frozen_inventory,1,322
CDS010140K02DF,Frozen,frozen_inventory,2,214
CDS010140K02DF,Frozen,frozen_inventory,3,107
CDS010140K02DF,Frozen,frozen_inventory,4,0
CDS008110K02DF,Frozen,frozen_inventory,0,0
CDS008110K02DF,Frozen,frozen_inventory,1,440
CDS008110K02DF,Frozen,frozen_inventory,2,293
CDS008110K02DF,Frozen,frozen_inventory,3,146
CDS008110K02DF,Frozen,frozen_inventory,4,0
CDS01014VP06DF,Frozen,frozen_inventory,0,0
CDS01014VP06DF,Frozen,frozen_inventory,1,229
CDS01014VP06DF,Frozen,frozen_inventory,2,472
CDS01014VP06DF,Frozen,frozen_inventory,3,702
CDS01014VP06DF,Frozen,frozen_inventory,4,918
CCHICU000K02DF,Frozen,frozen_inventory,0,0
CCHICU000K02DF,Frozen,frozen_inventory,1,0
CCHICU000K02DF,Frozen,frozen_inventory,2,0
CCHICU000K02DF,Frozen,frozen_inventory,3,0
CCHICU000K02DF,Frozen,frozen_inventory,4,0
PDMTMF000150DF,Frozen,frozen_inventory,0,0
PDMTMF000150DF,Frozen,frozen_inventory,1,0
PDMTMF000150DF,Frozen,frozen_inventory,2,0
PDMTMF000150DF,Frozen,frozen_inventory,3,0
PDMTMF000150DF,Frozen,frozen_inventory,4,0
CTH013160K02DF,Frozen,frozen_inventory,0,0
CTH013160K02DF,Frozen,frozen_inventory,1,532
CTH013160K02DF,Frozen,frozen_inventory,2,354
CTH013160K02DF,Frozen,frozen_inventory,3,177
CTH013160K02DF,Frozen,frozen_inventory,4,0
C3JW07100K02DF,Frozen,frozen_inventory,0,0
C3JW07100K02DF,Frozen,frozen_inventory,1,963
C3JW07100K02DF,Frozen,frozen_inventory,2,642
C3JW07100K02DF,Frozen,frozen_inventory,3,321
C3JW07100K02DF,Frozen,frozen_inventory,4,0
BBRS07595P24DF,Frozen,frozen_inventory,0,0
BBRS07595P24DF,Frozen,frozen_inventory,1,2273
BBRS07595P24DF,Frozen,frozen_inventory,2,4412
BBRS07595P24DF,Frozen,frozen_inventory,3,5531
BBRS07595P24DF,Frozen,frozen_inventory,4,6754
BTHSF0000K02DF,Frozen,frozen_inventory,0,0
BTHSF0000K02DF,Frozen,frozen_inventory,1,146
BTHSF0000K02DF,Frozen,frozen_inventory,2,296
BTHSF0000K02DF,Frozen,frozen_inventory,3,443
BTHSF0000K02DF,Frozen,frozen_inventory,4,591
CTH015180P12DF,Frozen,frozen_inventory,0,0
CTH015180P12DF,Frozen,frozen_inventory,1,1212
CTH015180P12DF,Frozen,frozen_inventory,2,808
CTH015180P12DF,Frozen,frozen_inventory,3,404
CTH015180P12DF,Frozen,frozen_inventory,4,0
BBRS1821FK02DF,Frozen,frozen_inventory,0,0
BBRS1821FK02DF,Frozen,frozen_inventory,1,215
BBRS1821FK02DF,Frozen,frozen_inventory,2,143
BBRS1821FK02DF,Frozen,frozen_inventory,3,71
BBRS1821FK02DF,Frozen,frozen_inventory,4,0
C9PCGCH00P18DF,Frozen,frozen_inventory,0,0
C9PCGCH00P18DF,Frozen,frozen_inventory,1,5249
C9PCGCH00P18DF,Frozen,frozen_inventory,2,3495
C9PCGCH00P18DF,Frozen,frozen_inventory,3,1753
C9PCGCH00P18DF,Frozen,frozen_inventory,4,0
CTH01621VP04DF,Frozen,frozen_inventory,0,0
CTH01621VP04DF,Frozen,frozen_inventory,1,4
CTH01621VP04DF,Frozen,frozen_inventory,2,2
CTH01621VP04DF,Frozen,frozen_inventory,3,1
CTH01621VP04DF,Frozen,frozen_inventory,4,0
C4PC00000P08DF,Frozen,frozen_inventory,0,0
C4PC00000P08DF,Frozen,frozen_inventory,1,0
C4PC00000P08DF,Frozen,frozen_inventory,2,0
C4PC00000P08DF,Frozen,frozen_inventory,3,0
C4PC00000P08DF,Frozen,frozen_inventory,4,0
C9PC00000P18DF,Frozen,frozen_inventory,0,0
C9PC00000P18DF,Frozen,frozen_inventory,1,0
C9PC00000P18DF,Frozen,frozen_inventory,2,0
C9PC00000P18DF,Frozen,frozen_inventory,3,10
C9PC00000P18DF,Frozen,frozen_inventory,4,10
BTHSMF000K04DF,Frozen,frozen_inventory,0,0
BTHSMF000K04DF,Frozen,frozen_inventory,1,196
BTHSMF000K04DF,Frozen,frozen_inventory,2,60
BTHSMF000K04DF,Frozen,frozen_inventory,3,65
BTHSMF000K04DF,Frozen,frozen_inventory,4,0
CBRSH2332P10DF,Frozen,frozen_inventory,0,0
CBRSH2332P10DF,Frozen,frozen_inventory,1,1014
CBRSH2332P10DF,Frozen,frozen_inventory,2,676
CBRSH2332P10DF,Frozen,frozen_inventory,3,338
CBRSH2332P10DF,Frozen,frozen_inventory,4,0
BTH009100K06DF,Frozen,frozen_inventory,0,0
BTH009100K06DF,Frozen,frozen_inventory,1,906
BTH009100K06DF,Frozen,frozen_inventory,2,604
BTH009100K06DF,Frozen,frozen_inventory,3,302
BTH009100K06DF,Frozen,frozen_inventory,4,0
CTH016190K02DF,Frozen,frozen_inventory,0,0
CTH016190K02DF,Frozen,frozen_inventory,1,646
CTH016190K02DF,Frozen,frozen_inventory,2,431
CTH016190K02DF,Frozen,frozen_inventory,3,215
CTH016190K02DF,Frozen,frozen_inventory,4,0
BTH0F0000K02DF,Frozen,frozen_inventory,0,0
BTH0F0000K02DF,Frozen,frozen_inventory,1,247
BTH0F0000K02DF,Frozen,frozen_inventory,2,522
BTH0F0000K02DF,Frozen,frozen_inventory,3,769
BTH0F0000K02DF,Frozen,frozen_inventory,4,989
BLG018230K02DF,Frozen,frozen_inventory,0,0
BLG018230K02DF,Frozen,frozen_inventory,1,459
BLG018230K02DF,Frozen,frozen_inventory,2,306
BLG018230K02DF,Frozen,frozen_inventory,3,153
BLG018230K02DF,Frozen,frozen_inventory,4,0
BBRS16180K05DF,Frozen,frozen_inventory,0,0
BBRS16180K05DF,Frozen,frozen_inventory,1,243
BBRS16180K05DF,Frozen,frozen_inventory,2,162
BBRS16180K05DF,Frozen,frozen_inventory,3,81
BBRS16180K05DF,Frozen,frozen_inventory,4,0
PMJWF0000K02DF,Frozen,frozen_inventory,0,0
PMJWF0000K02DF,Frozen,frozen_inventory,1,333
PMJWF0000K02DF,Frozen,frozen_inventory,2,211
PMJWF0000K02DF,Frozen,frozen_inventory,3,107
PMJWF0000K02DF,Frozen,frozen_inventory,4,0
CDS010140P20DF,Frozen,frozen_inventory,0,0
CDS010140P20DF,Frozen,frozen_inventory,1,163
CDS010140P20DF,Frozen,frozen_inventory,2,385
CDS010140P20DF,Frozen,frozen_inventory,3,616
CDS010140P20DF,Frozen,frozen_inventory,4,834
P3JW08100K02DF,Frozen,frozen_inventory,0,0
P3JW08100K02DF,Frozen,frozen_inventory,1,140
P3JW08100K02DF,Frozen,frozen_inventory,2,93
P3JW08100K02DF,Frozen,frozen_inventory,3,46
P3JW08100K02DF,Frozen,frozen_inventory,4,0
BTH007585K04DF,Frozen,frozen_inventory,0,0
BTH007585K04DF,Frozen,frozen_inventory,1,0
BTH007585K04DF,Frozen,frozen_inventory,2,0
BTH007585K04DF,Frozen,frozen_inventory,3,0
BTH007585K04DF,Frozen,frozen_inventory,4,0
BBRS2325FK06DF,Frozen,frozen_inventory,0,0
BBRS2325FK06DF,Frozen,frozen_inventory,1,19
BBRS2325FK06DF,Frozen,frozen_inventory,2,12
BBRS2325FK06DF,Frozen,frozen_inventory,3,6
BBRS2325FK06DF,Frozen,frozen_inventory,4,0
BBR0F0000K02DC,Fresh,demand_fresh,0,0
BBR0F0000K02DC,Fresh,demand_fresh,1,319.7805125
BBR0F0000K02DC,Fresh,demand_fresh,2,319.7805125
BBR0F0000K02DC,Fresh,demand_fresh,3,319.7805125
BBR0F0000K02DC,Fresh,demand_fresh,4,319.7805125
BBRSF0000K02DC,Fresh,demand_fresh,0,0
BBRSF0000K02DC,Fresh,demand_fresh,1,113.394704166667
BBRSF0000K02DC,Fresh,demand_fresh,2,113.394704166667
BBRSF0000K02DC,Fresh,demand_fresh,3,113.394704166667
BBRSF0000K02DC,Fresh,demand_fresh,4,113.394704166667
BBRSMF000K04DC,Fresh,demand_fresh,0,0
BBRSMF000K04DC,Fresh,demand_fresh,1,5230.58810833333
BBRSMF000K04DC,Fresh,demand_fresh,2,5230.58810833333
BBRSMF000K04DC,Fresh,demand_fresh,3,5230.58810833333
BBRSMF000K04DC,Fresh,demand_fresh,4,5230.58810833333
BFL0F0000K02DC,Fresh,demand_fresh,0,0
BFL0F0000K02DC,Fresh,demand_fresh,1,429.352254166667
BFL0F0000K02DC,Fresh,demand_fresh,2,429.352254166667
BFL0F0000K02DC,Fresh,demand_fresh,3,429.352254166667
BFL0F0000K02DC,Fresh,demand_fresh,4,429.352254166667
BLG0F0000K02DC,Fresh,demand_fresh,0,0
BLG0F0000K02DC,Fresh,demand_fresh,1,77.5232916666667
BLG0F0000K02DC,Fresh,demand_fresh,2,77.5232916666667
BLG0F0000K02DC,Fresh,demand_fresh,3,77.5232916666667
BLG0F0000K02DC,Fresh,demand_fresh,4,77.5232916666667
BLGSF0000K02DC,Fresh,demand_fresh,0,0
BLGSF0000K02DC,Fresh,demand_fresh,1,5.32939166666667
BLGSF0000K02DC,Fresh,demand_fresh,2,5.32939166666667
BLGSF0000K02DC,Fresh,demand_fresh,3,5.32939166666667
BLGSF0000K02DC,Fresh,demand_fresh,4,5.32939166666667
BTH007585K04DC,Fresh,demand_fresh,0,0
BTH007585K04DC,Fresh,demand_fresh,1,247.423708333333
BTH007585K04DC,Fresh,demand_fresh,2,247.423708333333
BTH007585K04DC,Fresh,demand_fresh,3,247.423708333333
BTH007585K04DC,Fresh,demand_fresh,4,247.423708333333
BTHSF0000K02DC,Fresh,demand_fresh,0,0
BTHSF0000K02DC,Fresh,demand_fresh,1,1.6775
BTHSF0000K02DC,Fresh,demand_fresh,2,1.6775
BTHSF0000K02DC,Fresh,demand_fresh,3,1.6775
BTHSF0000K02DC,Fresh,demand_fresh,4,1.6775
BTHSMF000K04DC,Fresh,demand_fresh,0,0
BTHSMF000K04DC,Fresh,demand_fresh,1,131.985375
BTHSMF000K04DC,Fresh,demand_fresh,2,131.985375
BTHSMF000K04DC,Fresh,demand_fresh,3,131.985375
BTHSMF000K04DC,Fresh,demand_fresh,4,131.985375
BTHSMF0FFK04DC,Fresh,demand_fresh,0,0
BTHSMF0FFK04DC,Fresh,demand_fresh,1,202.219708333333
BTHSMF0FFK04DC,Fresh,demand_fresh,2,202.219708333333
BTHSMF0FFK04DC,Fresh,demand_fresh,3,202.219708333333
BTHSMF0FFK04DC,Fresh,demand_fresh,4,202.219708333333
C3JW07100K02DC,Fresh,demand_fresh,0,0
C3JW07100K02DC,Fresh,demand_fresh,1,175.321216666667
C3JW07100K02DC,Fresh,demand_fresh,2,175.321216666667
C3JW07100K02DC,Fresh,demand_fresh,3,175.321216666667
C3JW07100K02DC,Fresh,demand_fresh,4,175.321216666667
C3JW09130K02DC,Fresh,demand_fresh,0,0
C3JW09130K02DC,Fresh,demand_fresh,1,363.715783333333
C3JW09130K02DC,Fresh,demand_fresh,2,363.715783333333
C3JW09130K02DC,Fresh,demand_fresh,3,363.715783333333
C3JW09130K02DC,Fresh,demand_fresh,4,363.715783333333
C4PC00000P08DC,Fresh,demand_fresh,0,0
C4PC00000P08DC,Fresh,demand_fresh,1,339.263916666667
C4PC00000P08DC,Fresh,demand_fresh,2,339.263916666667
C4PC00000P08DC,Fresh,demand_fresh,3,339.263916666667
C4PC00000P08DC,Fresh,demand_fresh,4,339.263916666667
C9PC00000P18DC,Fresh,demand_fresh,0,0
C9PC00000P18DC,Fresh,demand_fresh,1,0.128441666666667
C9PC00000P18DC,Fresh,demand_fresh,2,0.128441666666667
C9PC00000P18DC,Fresh,demand_fresh,3,0.128441666666667
C9PC00000P18DC,Fresh,demand_fresh,4,0.128441666666667
C9PCWBM20P18DC,Fresh,demand_fresh,0,0
C9PCWBM20P18DC,Fresh,demand_fresh,1,2.30441666666667
C9PCWBM20P18DC,Fresh,demand_fresh,2,2.30441666666667
C9PCWBM20P18DC,Fresh,demand_fresh,3,2.30441666666667
C9PCWBM20P18DC,Fresh,demand_fresh,4,2.30441666666667
CBRSH2332P10DC,Fresh,demand_fresh,0,0
CBRSH2332P10DC,Fresh,demand_fresh,1,4073.4956
CBRSH2332P10DC,Fresh,demand_fresh,2,4073.4956
CBRSH2332P10DC,Fresh,demand_fresh,3,4073.4956
CBRSH2332P10DC,Fresh,demand_fresh,4,4073.4956
CCHICU000K02DC,Fresh,demand_fresh,0,0
CCHICU000K02DC,Fresh,demand_fresh,1,9.31666666666667
CCHICU000K02DC,Fresh,demand_fresh,2,9.31666666666667
CCHICU000K02DC,Fresh,demand_fresh,3,9.31666666666667
CCHICU000K02DC,Fresh,demand_fresh,4,9.31666666666667
CCHICU000K06DC,Fresh,demand_fresh,0,0
CCHICU000K06DC,Fresh,demand_fresh,1,121.925
CCHICU000K06DC,Fresh,demand_fresh,2,121.925
CCHICU000K06DC,Fresh,demand_fresh,3,121.925
CCHICU000K06DC,Fresh,demand_fresh,4,121.925
CDS008110K02DC,Fresh,demand_fresh,0,0
CDS008110K02DC,Fresh,demand_fresh,1,752.1136875
CDS008110K02DC,Fresh,demand_fresh,2,752.1136875
CDS008110K02DC,Fresh,demand_fresh,3,752.1136875
CDS008110K02DC,Fresh,demand_fresh,4,752.1136875
CDS010140K02DC,Fresh,demand_fresh,0,0
CDS010140K02DC,Fresh,demand_fresh,1,633.9150625
CDS010140K02DC,Fresh,demand_fresh,2,633.9150625
CDS010140K02DC,Fresh,demand_fresh,3,633.9150625
CDS010140K02DC,Fresh,demand_fresh,4,633.9150625
CDS010140P20DC,Fresh,demand_fresh,0,0
CDS010140P20DC,Fresh,demand_fresh,1,22.5912083333333
CDS010140P20DC,Fresh,demand_fresh,2,22.5912083333333
CDS010140P20DC,Fresh,demand_fresh,3,22.5912083333333
CDS010140P20DC,Fresh,demand_fresh,4,22.5912083333333
CDS0CU000K02DC,Fresh,demand_fresh,0,0
CDS0CU000K02DC,Fresh,demand_fresh,1,42.1148416666667
CDS0CU000K02DC,Fresh,demand_fresh,2,42.1148416666667
CDS0CU000K02DC,Fresh,demand_fresh,3,42.1148416666667
CDS0CU000K02DC,Fresh,demand_fresh,4,42.1148416666667
CKE0F0000K02DC,Fresh,demand_fresh,0,0
CKE0F0000K02DC,Fresh,demand_fresh,1,195.921704166667
CKE0F0000K02DC,Fresh,demand_fresh,2,195.921704166667
CKE0F0000K02DC,Fresh,demand_fresh,3,195.921704166667
CKE0F0000K02DC,Fresh,demand_fresh,4,195.921704166667
CLG022270K06DC,Fresh,demand_fresh,0,0
CLG022270K06DC,Fresh,demand_fresh,1,43.299
CLG022270K06DC,Fresh,demand_fresh,2,43.299
CLG022270K06DC,Fresh,demand_fresh,3,43.299
CLG022270K06DC,Fresh,demand_fresh,4,43.299
CLG022270P10DC,Fresh,demand_fresh,0,0
CLG022270P10DC,Fresh,demand_fresh,1,50.4398958333333
CLG022270P10DC,Fresh,demand_fresh,2,50.4398958333333
CLG022270P10DC,Fresh,demand_fresh,3,50.4398958333333
CLG022270P10DC,Fresh,demand_fresh,4,50.4398958333333
CLG026340K06DC,Fresh,demand_fresh,0,0
CLG026340K06DC,Fresh,demand_fresh,1,206.525258333333
CLG026340K06DC,Fresh,demand_fresh,2,206.525258333333
CLG026340K06DC,Fresh,demand_fresh,3,206.525258333333
CLG026340K06DC,Fresh,demand_fresh,4,206.525258333333
CRB015190K02DC,Fresh,demand_fresh,0,0
CRB015190K02DC,Fresh,demand_fresh,1,123.289908333333
CRB015190K02DC,Fresh,demand_fresh,2,123.289908333333
CRB015190K02DC,Fresh,demand_fresh,3,123.289908333333
CRB015190K02DC,Fresh,demand_fresh,4,123.289908333333
CRB015190K06DC,Fresh,demand_fresh,0,0
CRB015190K06DC,Fresh,demand_fresh,1,2.301375
CRB015190K06DC,Fresh,demand_fresh,2,2.301375
CRB015190K06DC,Fresh,demand_fresh,3,2.301375
CRB015190K06DC,Fresh,demand_fresh,4,2.301375
CRB019240K02DC,Fresh,demand_fresh,0,0
CRB019240K02DC,Fresh,demand_fresh,1,253.5569125
CRB019240K02DC,Fresh,demand_fresh,2,253.5569125
CRB019240K02DC,Fresh,demand_fresh,3,253.5569125
CRB019240K02DC,Fresh,demand_fresh,4,253.5569125
CRB019240K06DC,Fresh,demand_fresh,0,0
CRB019240K06DC,Fresh,demand_fresh,1,12.066025
CRB019240K06DC,Fresh,demand_fresh,2,12.066025
CRB019240K06DC,Fresh,demand_fresh,3,12.066025
CRB019240K06DC,Fresh,demand_fresh,4,12.066025
CTH013160K02DC,Fresh,demand_fresh,0,0
CTH013160K02DC,Fresh,demand_fresh,1,423.038208333333
CTH013160K02DC,Fresh,demand_fresh,2,423.038208333333
CTH013160K02DC,Fresh,demand_fresh,3,423.038208333333
CTH013160K02DC,Fresh,demand_fresh,4,423.038208333333
CTH016210K02DC,Fresh,demand_fresh,0,0
CTH016210K02DC,Fresh,demand_fresh,1,1169.615025
CTH016210K02DC,Fresh,demand_fresh,2,1169.615025
CTH016210K02DC,Fresh,demand_fresh,3,1169.615025
CTH016210K02DC,Fresh,demand_fresh,4,1169.615025
P3JW07090K02DC,Fresh,demand_fresh,0,0
P3JW07090K02DC,Fresh,demand_fresh,1,47.7504833333333
P3JW07090K02DC,Fresh,demand_fresh,2,47.7504833333333
P3JW07090K02DC,Fresh,demand_fresh,3,47.7504833333333
P3JW07090K02DC,Fresh,demand_fresh,4,47.7504833333333
P3JW08100K02DC,Fresh,demand_fresh,0,0
P3JW08100K02DC,Fresh,demand_fresh,1,97.4727958333333
P3JW08100K02DC,Fresh,demand_fresh,2,97.4727958333333
P3JW08100K02DC,Fresh,demand_fresh,3,97.4727958333333
P3JW08100K02DC,Fresh,demand_fresh,4,97.4727958333333
PDMTF0000K02DC,Fresh,demand_fresh,0,0
PDMTF0000K02DC,Fresh,demand_fresh,1,201.440445833333
PDMTF0000K02DC,Fresh,demand_fresh,2,201.440445833333
PDMTF0000K02DC,Fresh,demand_fresh,3,201.440445833333
PDMTF0000K02DC,Fresh,demand_fresh,4,201.440445833333
PDMTMF000150DC,Fresh,demand_fresh,0,0
PDMTMF000150DC,Fresh,demand_fresh,1,227.5151
PDMTMF000150DC,Fresh,demand_fresh,2,227.5151
PDMTMF000150DC,Fresh,demand_fresh,3,227.5151
PDMTMF000150DC,Fresh,demand_fresh,4,227.5151
PMJWF0000K02DC,Fresh,demand_fresh,0,0
PMJWF0000K02DC,Fresh,demand_fresh,1,3.95281666666667
PMJWF0000K02DC,Fresh,demand_fresh,2,3.95281666666667
PMJWF0000K02DC,Fresh,demand_fresh,3,3.95281666666667
PMJWF0000K02DC,Fresh,demand_fresh,4,3.95281666666667
PMJWMF000150DC,Fresh,demand_fresh,0,0
